id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user-verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
21,1310293129216614403,2020-09-27 19:00:00,Di! Student card https://t.co/BgTmuLk0k2,None,None,None,None,None,70,5,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1310293128067383296, 'id_str': '1310293128067383296', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/Ei8YqGIXgAAy6So.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei8YqGIXgAAy6So.jpg', 'url': 'https://t.co/BgTmuLk0k2', 'display_url': 'pic.twitter.com/BgTmuLk0k2', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1310293129216614403/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 392, 'h': 462, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 462, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 392, 'h': 462, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
22,1310232730718920707,2020-09-27 15:00:00,Green Green https://t.co/8q2j22gNAc,None,None,None,None,None,168,21,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1310232729557110784, 'id_str': '1310232729557110784', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/Ei7hucJXkAAsQQ2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei7hucJXkAAsQQ2.jpg', 'url': 'https://t.co/8q2j22gNAc', 'display_url': 'pic.twitter.com/8q2j22gNAc', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1310232730718920707/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 314, 'h': 406, 'resize': 'fit'}, 'small': {'w': 314, 'h': 406, 'resize': 'fit'}, 'medium': {'w': 314, 'h': 406, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
23,1310232730718920707,2020-09-27 15:00:00,Green Green https://t.co/8q2j22gNAc,None,None,None,None,None,168,21,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1310232729557110784, 'id_str': '1310232729557110784', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/Ei7hucJXkAAsQQ2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei7hucJXkAAsQQ2.jpg', 'url': 'https://t.co/8q2j22gNAc', 'display_url': 'pic.twitter.com/8q2j22gNAc', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1310232730718920707/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 314, 'h': 406, 'resize': 'fit'}, 'small': {'w': 314, 'h': 406, 'resize': 'fit'}, 'medium': {'w': 314, 'h': 406, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
24,1310172332661579778,2020-09-27 11:00:00,~Welcome new people~ https://t.co/WsdhdxQsZm,None,None,None,None,None,94,11,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1310172331650822145, 'id_str': '1310172331650822145', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/Ei6qy0aXsAEf4A_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei6qy0aXsAEf4A_.jpg', 'url': 'https://t.co/WsdhdxQsZm', 'display_url': 'pic.twitter.com/WsdhdxQsZm', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1310172332661579778/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 462, 'h': 582, 'resize': 'fit'}, 'small': {'w': 462, 'h': 582, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 582, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
25,1310111934805671938,2020-09-27 07:00:00,FFF https://t.co/9Oy0dNGOml,None,None,None,None,None,110,9,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1310111933736026118, 'id_str': '1310111933736026118', 'indices': [4, 27], 'media_url': 'http://pbs.twimg.com/media/Ei5z3MpWAAYBOv6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei5z3MpWAAYBOv6.jpg', 'url': 'https://t.co/9Oy0dNGOml', 'display_url': 'pic.twitter.com/9Oy0dNGOml', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1310111934805671938/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 392, 'h': 474, 'resize': 'fit'}, 'large': {'w': 392, 'h': 474, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 474, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,und,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
26,1310051536572211206,2020-09-27 03:00:00,Puff https://t.co/0cV1qrpbtq,None,None,None,None,None,81,4,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1310051535506886662, 'id_str': '1310051535506886662', 'indices': [5, 28], 'media_url': 'http://pbs.twimg.com/media/Ei487jtX0AYD1rl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei487jtX0AYD1rl.jpg', 'url': 'https://t.co/0cV1qrpbtq', 'display_url': 'pic.twitter.com/0cV1qrpbtq', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1310051536572211206/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 408, 'h': 491, 'resize': 'fit'}, 'medium': {'w': 408, 'h': 491, 'resize': 'fit'}, 'large': {'w': 408, 'h': 491, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
27,1309991139089551361,2020-09-26 23:00:00,Follow me https://t.co/GbtI3LR5dP,None,None,None,None,None,180,17,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309991137734725632, 'id_str': '1309991137734725632', 'indices': [10, 33], 'media_url': 'http://pbs.twimg.com/media/Ei4F_8eWkAAPLl4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei4F_8eWkAAPLl4.jpg', 'url': 'https://t.co/GbtI3LR5dP', 'display_url': 'pic.twitter.com/GbtI3LR5dP', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309991139089551361/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 392, 'h': 457, 'resize': 'fit'}, 'large': {'w': 392, 'h': 457, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 457, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
28,1309930742328307713,2020-09-26 19:00:00,Sweat https://t.co/ZbSW7EWkOw,None,None,None,None,None,71,4,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309930741149597697, 'id_str': '1309930741149597697', 'indices': [6, 29], 'media_url': 'http://pbs.twimg.com/media/Ei3PEZqWAAER7Pi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei3PEZqWAAER7Pi.jpg', 'url': 'https://t.co/ZbSW7EWkOw', 'display_url': 'pic.twitter.com/ZbSW7EWkOw', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309930742328307713/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 332, 'h': 444, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 332, 'h': 444, 'resize': 'fit'}, 'large': {'w': 332, 'h': 444, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
29,1309870342593228801,2020-09-26 15:00:00,You need this https://t.co/Eqk2ZOKqVj,None,None,None,None,None,68,7,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309870341519552512, 'id_str': '1309870341519552512', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/Ei2YIrgXsAAnKp9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei2YIrgXsAAnKp9.jpg', 'url': 'https://t.co/Eqk2ZOKqVj', 'display_url': 'pic.twitter.com/Eqk2ZOKqVj', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309870342593228801/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 392, 'h': 495, 'resize': 'fit'}, 'large': {'w': 392, 'h': 495, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 495, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
30,1309809947786518528,2020-09-26 11:00:01,"Here ,pain https://t.co/MzrAD9fjRY",None,None,None,None,None,275,73,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309809945920122881, 'id_str': '1309809945920122881', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/Ei1hNMXXsAEFqIT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei1hNMXXsAEFqIT.jpg', 'url': 'https://t.co/MzrAD9fjRY', 'display_url': 'pic.twitter.com/MzrAD9fjRY', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309809947786518528/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 351, 'h': 437, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 351, 'h': 437, 'resize': 'fit'}, 'large': {'w': 351, 'h': 437, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
31,1309749546898149376,2020-09-26 07:00:00,Equipment recovery https://t.co/3olmwPtw8L,None,None,None,None,None,106,11,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309749545832714240, 'id_str': '1309749545832714240', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/Ei0qRcgWkAAOeQ3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ei0qRcgWkAAOeQ3.jpg', 'url': 'https://t.co/3olmwPtw8L', 'display_url': 'pic.twitter.com/3olmwPtw8L', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309749546898149376/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 405, 'h': 410, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 405, 'h': 410, 'resize': 'fit'}, 'medium': {'w': 405, 'h': 410, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
32,1309689148895354880,2020-09-26 03:00:00,I'm don't have face https://t.co/PoELoEy4FW,None,None,None,None,None,172,30,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309689147779682309, 'id_str': '1309689147779682309', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/EizzV0OXkAUY1cn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EizzV0OXkAUY1cn.jpg', 'url': 'https://t.co/PoELoEy4FW', 'display_url': 'pic.twitter.com/PoELoEy4FW', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309689148895354880/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 302, 'h': 389, 'resize': 'fit'}, 'medium': {'w': 302, 'h': 389, 'resize': 'fit'}, 'small': {'w': 302, 'h': 389, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
33,1309628750997393408,2020-09-25 23:00:00,Guess who I am https://t.co/PgjyHx9Pm2,None,None,None,None,None,83,9,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309628749810479104, 'id_str': '1309628749810479104', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/Eiy8aMQXsAAZjSO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eiy8aMQXsAAZjSO.jpg', 'url': 'https://t.co/PgjyHx9Pm2', 'display_url': 'pic.twitter.com/PgjyHx9Pm2', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309628750997393408/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 335, 'h': 421, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 335, 'h': 421, 'resize': 'fit'}, 'large': {'w': 335, 'h': 421, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
34,1309568353468588032,2020-09-25 19:00:00,Look so handsome https://t.co/IyqGe0uEYX,None,None,None,None,None,89,10,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309568351929356289, 'id_str': '1309568351929356289', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/EiyFeknX0AE0LTq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiyFeknX0AE0LTq.jpg', 'url': 'https://t.co/IyqGe0uEYX', 'display_url': 'pic.twitter.com/IyqGe0uEYX', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309568353468588032/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 389, 'h': 464, 'resize': 'fit'}, 'small': {'w': 389, 'h': 464, 'resize': 'fit'}, 'medium': {'w': 389, 'h': 464, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
35,1309507956346478593,2020-09-25 15:00:00,Are you kidding me? https://t.co/2KSgV3G57Z,None,None,None,None,None,94,11,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309507955054665730, 'id_str': '1309507955054665730', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/EixOjAuU4AIP73Y.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EixOjAuU4AIP73Y.jpg', 'url': 'https://t.co/2KSgV3G57Z', 'display_url': 'pic.twitter.com/2KSgV3G57Z', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309507956346478593/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 399, 'h': 462, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 399, 'h': 462, 'resize': 'fit'}, 'medium': {'w': 399, 'h': 462, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
36,1309447556896882689,2020-09-25 11:00:00,Good feel-1 https://t.co/DxsWQHqm13,None,None,None,None,None,87,13,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309447555781210117, 'id_str': '1309447555781210117', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/EiwXnT5XsAUBhdq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiwXnT5XsAUBhdq.jpg', 'url': 'https://t.co/DxsWQHqm13', 'display_url': 'pic.twitter.com/DxsWQHqm13', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309447556896882689/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 319, 'h': 436, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 319, 'h': 436, 'resize': 'fit'}, 'large': {'w': 319, 'h': 436, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
37,1309387159019892742,2020-09-25 07:00:00,You don't have an antenna I can't explain it to you https://t.co/R3yPPNWJzA,None,None,None,None,None,207,37,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309387157992361986, 'id_str': '1309387157992361986', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/EivgrsmX0AINLc-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EivgrsmX0AINLc-.jpg', 'url': 'https://t.co/R3yPPNWJzA', 'display_url': 'pic.twitter.com/R3yPPNWJzA', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309387159019892742/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 442, 'h': 522, 'resize': 'fit'}, 'medium': {'w': 442, 'h': 522, 'resize': 'fit'}, 'small': {'w': 442, 'h': 522, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
38,1309326761084301314,2020-09-25 03:00:00,Ha Ha Ha https://t.co/UdVjBXBg0n,None,None,None,None,None,85,9,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309326759935062017, 'id_str': '1309326759935062017', 'indices': [9, 32], 'media_url': 'http://pbs.twimg.com/media/EiupwETXsAE0eww.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiupwETXsAE0eww.jpg', 'url': 'https://t.co/UdVjBXBg0n', 'display_url': 'pic.twitter.com/UdVjBXBg0n', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309326761084301314/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 448, 'h': 462, 'resize': 'fit'}, 'small': {'w': 448, 'h': 462, 'resize': 'fit'}, 'medium': {'w': 448, 'h': 462, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,tl,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
39,1309266363404386305,2020-09-24 23:00:00,You are my rose you are my FA https://t.co/xk5XPBfB5D,None,None,None,None,None,95,8,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309266362011979778, 'id_str': '1309266362011979778', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/Eity0cgXkAILo4f.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eity0cgXkAILo4f.jpg', 'url': 'https://t.co/xk5XPBfB5D', 'display_url': 'pic.twitter.com/xk5XPBfB5D', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309266363404386305/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 386, 'h': 329, 'resize': 'fit'}, 'large': {'w': 386, 'h': 329, 'resize': 'fit'}, 'medium': {'w': 386, 'h': 329, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
40,1309205965347131392,2020-09-24 19:00:00,Travel Mokou https://t.co/Swy5SofC3q,None,None,None,None,None,133,20,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309205964063637505, 'id_str': '1309205964063637505', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/Eis740nWAAEJu_W.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eis740nWAAEJu_W.jpg', 'url': 'https://t.co/Swy5SofC3q', 'display_url': 'pic.twitter.com/Swy5SofC3q', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309205965347131392/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 462, 'h': 508, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 508, 'resize': 'fit'}, 'small': {'w': 462, 'h': 508, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,cs,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
41,1309145570976632832,2020-09-24 15:00:01,Do you know how to pronounce Assassin? https://t.co/Uvt7DnlsG2,None,None,None,None,None,381,61,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309145567008886798, 'id_str': '1309145567008886798', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/media/EisE9QDXkA4oQaF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EisE9QDXkA4oQaF.jpg', 'url': 'https://t.co/Uvt7DnlsG2', 'display_url': 'pic.twitter.com/Uvt7DnlsG2', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309145570976632832/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1119, 'h': 888, 'resize': 'fit'}, 'medium': {'w': 1119, 'h': 888, 'resize': 'fit'}, 'small': {'w': 680, 'h': 540, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
42,1309085170889379845,2020-09-24 11:00:01,I am YLC https://t.co/C7WqbYxAT1,None,None,None,None,None,35,2,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309085169693986817, 'id_str': '1309085169693986817', 'indices': [9, 32], 'media_url': 'http://pbs.twimg.com/media/EirOBqhXkAEWGMG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EirOBqhXkAEWGMG.jpg', 'url': 'https://t.co/C7WqbYxAT1', 'display_url': 'pic.twitter.com/C7WqbYxAT1', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309085170889379845/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 392, 'h': 495, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 495, 'resize': 'fit'}, 'small': {'w': 392, 'h': 495, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,und,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
43,1309085170889379845,2020-09-24 11:00:01,I am YLC https://t.co/C7WqbYxAT1,None,None,None,None,None,35,2,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309085169693986817, 'id_str': '1309085169693986817', 'indices': [9, 32], 'media_url': 'http://pbs.twimg.com/media/EirOBqhXkAEWGMG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EirOBqhXkAEWGMG.jpg', 'url': 'https://t.co/C7WqbYxAT1', 'display_url': 'pic.twitter.com/C7WqbYxAT1', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309085170889379845/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 392, 'h': 495, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 495, 'resize': 'fit'}, 'small': {'w': 392, 'h': 495, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,und,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
44,1309024771515047937,2020-09-24 07:00:00,If big sea take my low https://t.co/OgxhCBsR5e,None,None,None,None,None,83,7,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1309024770026090497, 'id_str': '1309024770026090497', 'indices': [23, 46], 'media_url': 'http://pbs.twimg.com/media/EiqXF8OXsAEYSww.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiqXF8OXsAEYSww.jpg', 'url': 'https://t.co/OgxhCBsR5e', 'display_url': 'pic.twitter.com/OgxhCBsR5e', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1309024771515047937/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 392, 'h': 450, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 450, 'resize': 'fit'}, 'small': {'w': 392, 'h': 450, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
45,1308964372857991176,2020-09-24 03:00:00,Come on boy https://t.co/sClu2EmVTW,None,None,None,None,None,194,43,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1308964371805155328, 'id_str': '1308964371805155328', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/EipgKTUWsAAULdh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipgKTUWsAAULdh.jpg', 'url': 'https://t.co/sClu2EmVTW', 'display_url': 'pic.twitter.com/sClu2EmVTW', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1308964372857991176/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 355, 'h': 369, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 355, 'h': 369, 'resize': 'fit'}, 'small': {'w': 355, 'h': 369, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
